ticket_id,description,category,priority,created_date
INC0000069,Cannot reset password for Active Directory. Authentication timeout,Security,Low,2025-07-12
INC0001759,Permission denied accessing admin portal - security restriction,Security,Critical,2025-07-12
INC0001101,Unable to access WiFi. Network timeout after 60 seconds,Network,Medium,2025-07-12
INC0003825,Database corruption in SQL Server table (affecting multiple users),Database,Critical,2025-07-12
INC0001716,Unable to access VPN. Network timeout after 120 seconds,Network,Medium,2025-07-12
INC0003783,microsoft office software performance is unresponsive,Software,Medium,2025-07-12
INC0002088,Software error in Zoom: 404,Software,Medium,2025-07-12
INC0001674,Unauthorized access attempt to corporate email - security breach,Security,Low,2025-07-12
INC0004364,Account locked for corporate email. Security breach detected,Security,High,2025-07-12
INC0000338,Teams software performance is malfunctioning,Software,Critical,2025-07-12
INC0002238,Microsoft Office software performance is very slow,Software,High,2025-07-12
INC0002376,router connectivity issue - null pointer,Network,Low,2025-07-12
INC0000978,system not working. Error: null pointer. Please help,Software,Medium,2025-07-12
INC0000850,Database query timeout on inventory DB database,Database,Medium,2025-07-12
INC0003255,Database corruption in customer DB table,Database,Medium,2025-07-12
INC0003206,Unable to access VPN. Network timeout after 120 seconds,Network,Medium,2025-07-12
INC0004413,Application Zoom not working after software update,Software,Critical,2025-07-12
INC0004650,reporting database database backup malfunctioning. Error: 0x80004005,Database,Medium,2025-07-12
INC0004656,Unable to access router. Network timeout after 60 seconds,Network,Medium,2025-07-12
INC0001031,Network outage affecting proxy server,Network,High,2025-07-12
INC0000315,Database query timeout on Oracle database,Database,High,2025-07-12
INC0001385,Cannot connect to reporting database database server. connection refused,Database,Medium,2025-07-12
INC0002512,Physical issue with printer - very slow,Hardware,Medium,2025-07-12
INC0001829,Account locked for security system. Security breach detected,Security,Medium,2025-07-12
INC0003992,Hardware device mouse showing access denied,Hardware,Medium,2025-07-12
INC0001622,scanner is very slow. Hardware failure error: access denied,Hardware,Medium,2025-07-12
INC0002683,Software error in Adobe Reader: timeout,Software,Critical,2025-07-12
INC0000324,Account locked for security system. Security authentication failure,Security,Low,2025-07-12
INC0004903,Outlook software crashes when opening documents,Software,High,2025-07-12
INC0001677,Hardware device scanner showing 404,Hardware,Critical,2025-07-12
INC0004878,Microsoft Office software performance is keeps failing,Software,Low,2025-07-12
INC0003507,service not working. Error: access denied,Hardware,Medium,2025-07-12
INC0001162,"Need replacement printer, current hardware malfunctioning - URGENT",Hardware,High,2025-07-12
INC0000632,Hardware device webcam showing connection refused - URGENT,Hardware,Medium,2025-07-12
INC0002168,Adobe Reader software license unresponsive,Software,High,2025-07-12
INC0003310,customer DB database backup unresponsive. Error: null pointer,Database,High,2025-07-12
INC0004157,monitor not detected by system,Hardware,High,2025-07-12
INC0002684,Account locked for admin portal. Security certificate expired,Security,High,2025-07-12
INC0003363,Slack software performance is very slow,Software,Medium,2025-07-12
INC0003877,printer not detected by system,Hardware,Critical,2025-07-12
INC0003581,Cannot connect to DNS server. Getting connection refused error,Network,Medium,2025-07-12
INC0004976,Unable to access proxy server. Network timeout after 120 seconds - URGENT,Network,Low,2025-07-12
INC0000775,customer DB database backup malfunctioning. Error: connection refused,Database,Low,2025-07-12
INC0002068,system malfunctioning. Error: connection refused,Software,Critical,2025-07-12
INC0001897,scanner hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0002432,Hardware device laptop showing 404,Hardware,High,2025-07-12
INC0004639,Security alert: breach detected on admin portal,Security,Critical,2025-07-12
INC0002187,"Need replacement keyboard, current hardware not working",Hardware,Low,2025-07-12
INC0002245,sql server database backup malfunctioning. error: access denied,Database,Low,2025-07-12
INC0000573,Application Adobe Reader unresponsive after software update,Software,Medium,2025-07-12
INC0004211,Cannot connect to switch. Getting timeout error,Network,Medium,2025-07-12
INC0004042,"Need replacement webcam, current hardware unresponsive",Hardware,High,2025-07-12
INC0003982,laptop not detected by system - URGENT,Hardware,High,2025-07-12
INC0000986,system not working. Error: connection refused. Please help,Network,Low,2025-07-12
INC0001416,Network outage affecting VPN,Network,Medium,2025-07-12
INC0002911,service keeps failing. Error: 500,Network,Critical,2025-07-12
INC0002654,Unauthorized access attempt to user account - security breach (affecting multiple users),Security,High,2025-07-12
INC0000359,Security alert: breach detected on user account,Security,Medium,2025-07-12
INC0001688,Slack software crashes when opening documents,Software,Medium,2025-07-12
INC0000246,Network connection to switch is keeps failing,Network,Medium,2025-07-12
INC0004718,Software error in Zoom: timeout,Software,Low,2025-07-12
INC0002698,Microsoft Office software license malfunctioning,Software,Critical,2025-07-12
INC0001520,Database query timeout on MySQL database,Database,Low,2025-07-12
INC0001991,Network outage affecting VPN,Network,Medium,2025-07-12
INC0000620,Database connection pool exhausted for customer DB,Database,High,2025-07-12
INC0001050,Oracle database backup very slow. Error: 500,Database,Medium,2025-07-12
INC0004502,keyboard hardware malfunction - making unusual noise - URGENT,Hardware,Medium,2025-07-12
INC0002933,Microsoft Office software performance is keeps failing,Software,Critical,2025-07-12
INC0000779,system malfunctioning. Error: timeout,Security,High,2025-07-12
INC0003232,scanner hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0002531,VPN very slow when connecting to firewall,Network,Critical,2025-07-12
INC0004340,Slow database query performance on customer DB,Database,Low,2025-07-12
INC0003899,Permission denied accessing user account - security restriction,Security,Critical,2025-07-12
INC0004341,Network connection to proxy server is malfunctioning,Network,Medium,2025-07-12
INC0001420,Database connection pool exhausted for MySQL - URGENT,Database,Medium,2025-07-12
INC0003033,Software error in Adobe Reader: 404,Software,Low,2025-07-12
INC0004397,webcam not detected by system,Hardware,High,2025-07-12
INC0001466,system keeps failing. Error: null pointer,Network,Low,2025-07-12
INC0000325,Cannot connect to customer DB database server. null pointer,Database,High,2025-07-12
INC0004617,Physical issue with printer - very slow,Hardware,High,2025-07-12
INC0003873,Software error in Slack: null pointer,Software,High,2025-07-12
INC0003847,"Need replacement monitor, current hardware unresponsive",Hardware,Low,2025-07-12
INC0003768,Adobe Reader software license unresponsive,Software,Critical,2025-07-12
INC0002358,Slack software performance is not working,Software,Low,2025-07-12
INC0001875,Cannot connect to SQL Server database server. 0x80004005,Database,Medium,2025-07-12
INC0003969,Permission denied accessing user account - security restriction,Security,Low,2025-07-12
INC0001188,Chrome browser software performance is not working,Software,Medium,2025-07-12
INC0002963,Slack software performance is unresponsive - URGENT,Software,High,2025-07-12
INC0001312,server malfunctioning. Error: 500,Hardware,Critical,2025-07-12
INC0003348,Cannot install Slack application. Error: null pointer,Software,Low,2025-07-12
INC0002047,service very slow. Error: 404. Please help (affecting multiple users),Hardware,Low,2025-07-12
INC0002225,Database query timeout on SQL Server database,Database,Medium,2025-07-12
INC0004214,permission denied accessing user account - security restriction,Security,High,2025-07-12
INC0000081,VPN connectivity issue - null pointer,Network,Medium,2025-07-12
INC0003979,Security vulnerability detected in corporate email,Security,Medium,2025-07-12
INC0001289,Unauthorized access attempt to Active Directory - security breach,Security,Medium,2025-07-12
INC0003643,Cannot install Chrome browser application. Error: 404,Software,High,2025-07-12
INC0001847,Hardware device scanner showing 500,Hardware,Medium,2025-07-12
INC0001070,Database corruption in inventory DB table,Database,High,2025-07-12
INC0000594,account locked for corporate email. security certificate expired,Security,High,2025-07-12
INC0000696,vpn unresponsive when connecting to wifi,Network,Medium,2025-07-12
INC0004615,Database corruption in SQL Server table,Database,Medium,2025-07-12
INC0003593,Application Zoom very slow after software update,Software,Medium,2025-07-12
INC0003441,Cannot connect to firewall. Getting 404 error,Network,Low,2025-07-12
INC0004217,Hardware device mouse showing null pointer,Hardware,Medium,2025-07-12
INC0001330,system very slow. Error: timeout,Database,Critical,2025-07-12
INC0000449,Unauthorized access attempt to admin portal - security breach,Security,Low,2025-07-12
INC0003198,Microsoft Office software performance is not working,Software,Medium,2025-07-12
INC0003501,Unable to access switch. Network timeout after 30 seconds,Network,High,2025-07-12
INC0000991,Unable to access WiFi. Network timeout after 60 seconds,Network,High,2025-07-12
INC0002036,server malfunctioning. Error: access denied,Network,Low,2025-07-12
INC0001208,Application Outlook unresponsive after software update,Software,Medium,2025-07-12
INC0003827,"Need replacement mouse, current hardware unresponsive",Hardware,Low,2025-07-12
INC0000804,Permission denied accessing user account - security restriction,Security,Medium,2025-07-12
INC0001960,Database query timeout on SQL Server database,Database,Critical,2025-07-12
INC0000031,Cannot connect to VPN. Getting 500 error,Network,High,2025-07-12
INC0000165,Database corruption in Oracle table,Database,Low,2025-07-12
INC0001066,VPN connectivity issue - null pointer,Network,Low,2025-07-12
INC0000815,Cannot connect to SQL Server database server. 500 - URGENT,Database,Critical,2025-07-12
INC0002217,Physical issue with keyboard - unresponsive,Hardware,Low,2025-07-12
INC0001790,customer DB database backup very slow. Error: 404 - URGENT,Database,Low,2025-07-12
INC0004886,Network connection to DNS server is malfunctioning,Network,Medium,2025-07-12
INC0000344,Security vulnerability detected in corporate email,Security,Low,2025-07-12
INC0002155,Cannot connect to reporting database database server. access denied - URGENT,Database,Medium,2025-07-12
INC0001018,service keeps failing. Error: 404,Software,Low,2025-07-12
INC0003384,Security vulnerability detected in Active Directory,Security,Medium,2025-07-12
INC0001581,VPN keeps failing when connecting to WiFi (affecting multiple users),Network,Medium,2025-07-12
INC0000599,service not working. Error: 500. Please help,Security,Medium,2025-07-12
INC0001837,Hardware device webcam showing 500,Hardware,Medium,2025-07-12
INC0003961,system malfunctioning. error: 0x80004005,Network,High,2025-07-12
INC0000465,Database corruption in customer DB table - high priority,Database,Low,2025-07-12
INC0002632,Physical issue with printer - malfunctioning,Hardware,High,2025-07-12
INC0002651,Network connection to WiFi is malfunctioning,Network,Medium,2025-07-12
INC0001557,service very slow. error: 404,Hardware,Medium,2025-07-12
INC0003215,Slow database query performance on Oracle,Database,Medium,2025-07-12
INC0000910,Database corruption in SQL Server table,Database,High,2025-07-12
INC0003922,monitor hardware malfunction - making unusual noise (affecting multiple users),Hardware,Medium,2025-07-12
INC0000329,Security alert: policy violation on user account,Security,Medium,2025-07-12
INC0004805,Database corruption in reporting database table - URGENT,Database,Low,2025-07-12
INC0001979,Security alert: breach detected on corporate email,Security,High,2025-07-12
INC0003758,chrome browser software crashes when exporting,Software,Low,2025-07-12
INC0003278,Cannot install Chrome browser application. Error: 500,Software,Low,2025-07-12
INC0001566,VPN keeps failing when connecting to DNS server,Network,High,2025-07-12
INC0000016,VPN very slow when connecting to proxy server,Network,Medium,2025-07-12
INC0004085,Database query timeout on customer DB database,Database,Low,2025-07-12
INC0000792,"Need replacement laptop, current hardware malfunctioning",Hardware,Medium,2025-07-12
INC0003130,customer DB database backup unresponsive. Error: timeout,Database,High,2025-07-12
INC0001746,VPN keeps failing when connecting to switch,Network,Medium,2025-07-12
INC0003678,Teams software license keeps failing,Software,Medium,2025-07-12
INC0003380,Slow database query performance on customer DB,Database,High,2025-07-12
INC0002652,"Need replacement webcam, current hardware keeps failing - high priority",Hardware,High,2025-07-12
INC0001942,scanner is very slow. Hardware failure error: access denied,Hardware,Low,2025-07-12
INC0001872,laptop not detected by system,Hardware,Medium,2025-07-12
INC0003156,Unable to access WiFi. Network timeout after 30 seconds,Network,High,2025-07-12
INC0002520,Slow database query performance on customer DB,Database,Medium,2025-07-12
INC0001086,Network outage affecting VPN,Network,High,2025-07-12
INC0002430,Cannot connect to customer DB database server. 0x80004005,Database,Medium,2025-07-12
INC0003356,VPN malfunctioning when connecting to firewall,Network,High,2025-07-12
INC0000928,Application Outlook not working after software update,Software,Medium,2025-07-12
INC0003530,Cannot connect to MySQL database server. access denied,Database,Critical,2025-07-12
INC0001692,system keeps failing. Error: connection refused,Hardware,Medium,2025-07-12
INC0003132,printer not detected by system - high priority,Hardware,Medium,2025-07-12
INC0000339,Account locked for Active Directory. Security policy violation,Security,Medium,2025-07-12
INC0003707,monitor hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0000741,VPN unresponsive when connecting to DNS server,Network,High,2025-07-12
INC0004147,"Need replacement webcam, current hardware keeps failing",Hardware,High,2025-07-12
INC0003167,scanner not detected by system,Hardware,Critical,2025-07-12
INC0002008,Application Microsoft Office not working after software update,Software,High,2025-07-12
INC0002917,Physical issue with scanner - very slow,Hardware,Medium,2025-07-12
INC0002559,Security vulnerability detected in security system,Security,Low,2025-07-12
INC0003012,Hardware device mouse showing 404 - URGENT,Hardware,High,2025-07-12
INC0003368,Software error in Chrome browser: connection refused,Software,Low,2025-07-12
INC0001437,Physical issue with mouse - unresponsive,Hardware,Medium,2025-07-12
INC0001538,Software error in Outlook: 0x80004005,Software,High,2025-07-12
INC0002023,Application Zoom not working after software update - high priority,Software,Medium,2025-07-12
INC0003478,Cannot install Microsoft Office application. Error: connection refused (affecting multiple users),Software,Low,2025-07-12
INC0002370,Database query timeout on SQL Server database,Database,Medium,2025-07-12
INC0000961,Network outage affecting DNS server,Network,Medium,2025-07-12
INC0003781,VPN unresponsive when connecting to VPN,Network,Medium,2025-07-12
INC0000397,service keeps failing. Error: 0x80004005. Please help,Hardware,High,2025-07-12
INC0000492,"Need replacement keyboard, current hardware keeps failing",Hardware,Critical,2025-07-12
INC0000460,Slow database query performance on MySQL,Database,Low,2025-07-12
INC0003601,VPN unresponsive when connecting to VPN,Network,Medium,2025-07-12
INC0002516,Unable to access WiFi. Network timeout after 300 seconds,Network,Medium,2025-07-12
INC0001542,"Need replacement printer, current hardware unresponsive",Hardware,High,2025-07-12
INC0000966,proxy server connectivity issue - access denied,Network,Medium,2025-07-12
INC0002781,unable to access router. network timeout after 60 seconds,Network,Low,2025-07-12
INC0001474,Cannot reset password for admin portal. Authentication 404,Security,Low,2025-07-12
INC0004014,Account locked for Active Directory. Security breach detected,Security,High,2025-07-12
INC0001844,Account locked for user account. Security breach detected,Security,Low,2025-07-12
INC0002378,cannot install adobe reader application. error: connection refused,Software,Low,2025-07-12
INC0000562,monitor hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0000530,Database query timeout on Oracle database,Database,Critical,2025-07-12
INC0001498,Slack software license not working - URGENT,Software,Medium,2025-07-12
INC0000848,Application Slack unresponsive after software update,Software,Low,2025-07-12
INC0003680,database query timeout on reporting database database,Database,Medium,2025-07-12
INC0002670,Cannot connect to SQL Server database server. access denied,Database,Low,2025-07-12
INC0003485,reporting database database backup unresponsive. Error: 404,Database,High,2025-07-12
INC0003958,Adobe Reader software crashes when exporting,Software,High,2025-07-12
INC0002728,Application Adobe Reader not working after software update,Software,Medium,2025-07-12
INC0004710,Database query timeout on customer DB database,Database,Low,2025-07-12
INC0003315,Cannot connect to reporting database database server. null pointer,Database,Critical,2025-07-12
INC0003041,Cannot connect to switch. Getting null pointer error,Network,High,2025-07-12
INC0002072,mouse hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0003229,Security alert: breach detected on user account,Security,High,2025-07-12
INC0004136,Network outage affecting DNS server,Network,Low,2025-07-12
INC0000298,Outlook software performance is not working,Software,High,2025-07-12
INC0001367,Hardware device mouse showing 0x80004005,Hardware,Low,2025-07-12
INC0001068,adobe reader software crashes when exporting (affecting multiple users),Software,High,2025-07-12
INC0000368,Cannot install Chrome browser application. Error: 500,Software,Critical,2025-07-12
INC0003818,application teams malfunctioning after software update - high priority,Software,Medium,2025-07-12
INC0001880,Database query timeout on reporting database database,Database,Medium,2025-07-12
INC0001045,Cannot connect to reporting database database server. 0x80004005,Database,Low,2025-07-12
INC0004212,printer hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0001773,Software error in Teams: connection refused - high priority,Software,Medium,2025-07-12
INC0002419,Security vulnerability detected in user account,Security,Medium,2025-07-12
INC0001335,Database query timeout on MySQL database,Database,Critical,2025-07-12
INC0004826,service not working. Error: 500,Network,Medium,2025-07-12
INC0001374,Security alert: authentication failure on corporate email,Security,Critical,2025-07-12
INC0000277,scanner hardware malfunction - making unusual noise,Hardware,Critical,2025-07-12
INC0002267,Hardware device mouse showing timeout,Hardware,Medium,2025-07-12
INC0001896,Network connection to switch is malfunctioning,Network,Low,2025-07-12
INC0000680,service malfunctioning. Error: 404,Database,Critical,2025-07-12
INC0000979,Cannot reset password for Active Directory. Authentication null pointer,Security,Low,2025-07-12
INC0000056,Unable to access WiFi. Network timeout after 300 seconds,Network,Low,2025-07-12
INC0000667,server not working. Error: null pointer,Hardware,High,2025-07-12
INC0001915,Database connection pool exhausted for reporting database,Database,High,2025-07-12
INC0003364,system unresponsive. Error: 404. Please help,Security,Medium,2025-07-12
INC0003316,Unable to access switch. Network timeout after 60 seconds,Network,Medium,2025-07-12
INC0001648,Software error in Teams: null pointer,Software,Medium,2025-07-12
INC0004791,Network connection to VPN is unresponsive,Network,Low,2025-07-12
INC0004771,Network connection to firewall is not working,Network,Medium,2025-07-12
INC0002557,monitor not detected by system,Hardware,High,2025-07-12
INC0000898,Application Chrome browser unresponsive after software update,Software,Low,2025-07-12
INC0000654,Permission denied accessing Active Directory - security restriction - URGENT,Security,Medium,2025-07-12
INC0001255,Slow database query performance on inventory DB,Database,Medium,2025-07-12
INC0000306,Unable to access WiFi. Network timeout after 300 seconds,Network,Medium,2025-07-12
INC0003324,Cannot reset password for user account. Authentication 404,Security,High,2025-07-12
INC0003345,service not working. Error: timeout,Database,High,2025-07-12
INC0002393,Software error in Adobe Reader: connection refused,Software,Low,2025-07-12
INC0000953,Adobe Reader software license unresponsive,Software,Low,2025-07-12
INC0004307,monitor is very slow. Hardware failure error: access denied,Hardware,High,2025-07-12
INC0004843,Outlook software license keeps failing,Software,Medium,2025-07-12
INC0004503,Software error in Outlook: connection refused,Software,Medium,2025-07-12
INC0003352,printer is not working. Hardware failure error: 500,Hardware,High,2025-07-12
INC0003859,Cannot reset password for corporate email. Authentication access denied,Security,High,2025-07-12
INC0003344,Account locked for user account. Security breach detected,Security,Low,2025-07-12
INC0000808,Outlook software crashes when exporting,Software,Low,2025-07-12
INC0003590,Slow database query performance on MySQL,Database,High,2025-07-12
INC0000378,Outlook software crashes when saving files,Software,Medium,2025-07-12
INC0002199,Cannot reset password for user account. Authentication timeout - high priority,Security,Low,2025-07-12
INC0000108,Teams software performance is keeps failing,Software,High,2025-07-12
INC0000271,Network connection to DNS server is keeps failing,Network,High,2025-07-12
INC0002116,Cannot connect to WiFi. Getting 404 error,Network,Medium,2025-07-12
INC0002415,customer DB database backup very slow. Error: connection refused,Database,High,2025-07-12
INC0004079,Permission denied accessing user account - security restriction,Security,Critical,2025-07-12
INC0003057,laptop is malfunctioning. Hardware failure error: access denied,Hardware,Low,2025-07-12
INC0002046,cannot connect to switch. getting timeout error,Network,High,2025-07-12
INC0001109,system keeps failing. Error: null pointer. Please help,Security,Low,2025-07-12
INC0001419,Account locked for admin portal. Security policy violation,Security,Medium,2025-07-12
INC0002660,SQL Server database backup keeps failing. Error: connection refused,Database,Medium,2025-07-12
INC0002859,Account locked for corporate email. Security breach detected,Security,Critical,2025-07-12
INC0002030,Slow database query performance on inventory DB,Database,Medium,2025-07-12
INC0000930,Cannot connect to MySQL database server. access denied,Database,Medium,2025-07-12
INC0003613,Chrome browser software license very slow,Software,Medium,2025-07-12
INC0000403,Outlook software license keeps failing,Software,Critical,2025-07-12
INC0004610,Cannot connect to inventory DB database server. 0x80004005,Database,Medium,2025-07-12
INC0004380,database corruption in inventory db table,Database,Critical,2025-07-12
INC0004780,Database query timeout on reporting database database,Database,Medium,2025-07-12
INC0001235,Cannot connect to inventory DB database server. 404,Database,Low,2025-07-12
INC0003565,Slow database query performance on SQL Server,Database,Medium,2025-07-12
INC0001807,laptop is not working. Hardware failure error: 500,Hardware,Medium,2025-07-12
INC0004477,"Need replacement monitor, current hardware keeps failing",Hardware,High,2025-07-12
INC0001009,Unauthorized access attempt to security system - security breach,Security,High,2025-07-12
INC0003116,Unable to access firewall. Network timeout after 300 seconds,Network,Medium,2025-07-12
INC0004186,firewall connectivity issue - 0x80004005,Network,Medium,2025-07-12
INC0002074,service not working. Error: 0x80004005. Please help,Security,Medium,2025-07-12
INC0004785,Database query timeout on reporting database database (affecting multiple users),Database,Medium,2025-07-12
INC0002624,Security vulnerability detected in Active Directory,Security,Low,2025-07-12
INC0004405,Database connection pool exhausted for SQL Server,Database,Medium,2025-07-12
INC0002471,Network outage affecting proxy server,Network,High,2025-07-12
INC0000801,VPN unresponsive when connecting to router,Network,Medium,2025-07-12
INC0003535,service very slow. Error: 0x80004005. Please help,Database,Medium,2025-07-12
INC0002784,Security alert: policy violation on admin portal,Security,Medium,2025-07-12
INC0001340,Database corruption in SQL Server table,Database,Low,2025-07-12
INC0002102,webcam not detected by system,Hardware,High,2025-07-12
INC0004472,printer is not working. Hardware failure error: connection refused,Hardware,High,2025-07-12
INC0000712,printer is unresponsive. Hardware failure error: 0x80004005,Hardware,High,2025-07-12
INC0000001,Cannot connect to router. Getting null pointer error,Network,Medium,2025-07-12
INC0000625,Database corruption in customer DB table - high priority,Database,Low,2025-07-12
INC0004632,"Need replacement keyboard, current hardware malfunctioning",Hardware,Medium,2025-07-12
INC0004509,Unauthorized access attempt to admin portal - security breach,Security,Critical,2025-07-12
INC0003369,Security vulnerability detected in user account,Security,Critical,2025-07-12
INC0003466,VPN not working when connecting to switch,Network,Critical,2025-07-12
INC0000885,server malfunctioning. Error: 500,Database,High,2025-07-12
INC0002484,Permission denied accessing corporate email - security restriction,Security,Low,2025-07-12
INC0001324,Permission denied accessing user account - security restriction (affecting multiple users),Security,Medium,2025-07-12
INC0002016,Unable to access router. Network timeout after 300 seconds,Network,Low,2025-07-12
INC0000731,WiFi connectivity issue - null pointer,Network,Medium,2025-07-12
INC0003242,Hardware device webcam showing null pointer,Hardware,Critical,2025-07-12
INC0004817,Physical issue with keyboard - very slow,Hardware,Medium,2025-07-12
INC0004585,Database corruption in customer DB table,Database,High,2025-07-12
INC0002958,Software error in Slack: 0x80004005,Software,Low,2025-07-12
INC0001201,Network outage affecting switch,Network,Medium,2025-07-12
INC0001730,Database corruption in customer DB table - URGENT,Database,High,2025-07-12
INC0001989,Unauthorized access attempt to user account - security breach,Security,Critical,2025-07-12
INC0000924,Permission denied accessing user account - security restriction,Security,Medium,2025-07-12
INC0000853,Adobe Reader software license not working,Software,Medium,2025-07-12
INC0001758,Slack software crashes when exporting,Software,Critical,2025-07-12
INC0001615,MySQL database backup malfunctioning. Error: access denied,Database,Critical,2025-07-12
INC0000134,Security vulnerability detected in admin portal,Security,Low,2025-07-12
INC0002437,webcam is malfunctioning. Hardware failure error: timeout,Hardware,Medium,2025-07-12
INC0000867,laptop hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0003498,server unresponsive. Error: 0x80004005,Software,Medium,2025-07-12
INC0002596,Network connection to router is not working - high priority,Network,Medium,2025-07-12
INC0002949,Security alert: breach detected on admin portal,Security,Critical,2025-07-12
INC0001586,VPN not working when connecting to firewall,Network,High,2025-07-12
INC0001612,webcam not detected by system,Hardware,Medium,2025-07-12
INC0003104,Account locked for security system. Security certificate expired,Security,Low,2025-07-12
INC0001463,service not working. Error: 0x80004005. Please help,Software,Medium,2025-07-12
INC0001582,Physical issue with laptop - very slow,Hardware,Medium,2025-07-12
INC0001119,Account locked for security system. Security policy violation,Security,Medium,2025-07-12
INC0001541,service unresponsive. Error: access denied,Network,Medium,2025-07-12
INC0000265,Database query timeout on SQL Server database (affecting multiple users),Database,Medium,2025-07-12
INC0003062,Hardware device keyboard showing null pointer - URGENT,Hardware,Critical,2025-07-12
INC0003828,Slack software crashes when opening documents,Software,High,2025-07-12
INC0001405,service unresponsive. Error: null pointer. Please help,Database,High,2025-07-12
INC0004372,Physical issue with printer - malfunctioning,Hardware,Medium,2025-07-12
INC0003819,Unauthorized access attempt to user account - security breach,Security,Low,2025-07-12
INC0004410,Slow database query performance on customer DB,Database,Medium,2025-07-12
INC0003885,Database connection pool exhausted for Oracle,Database,Medium,2025-07-12
INC0002120,Cannot connect to SQL Server database server. 404,Database,High,2025-07-12
INC0000965,system not working. Error: null pointer,Database,Medium,2025-07-12
INC0002887,Physical issue with webcam - malfunctioning,Hardware,Medium,2025-07-12
INC0000384,Cannot reset password for user account. Authentication 404,Security,Critical,2025-07-12
INC0001103,Software error in Microsoft Office: 404 (affecting multiple users),Software,Critical,2025-07-12
INC0002996,Cannot connect to VPN. Getting connection refused error,Network,High,2025-07-12
INC0000577,Physical issue with mouse - not working,Hardware,Medium,2025-07-12
INC0000892,Hardware device laptop showing connection refused,Hardware,High,2025-07-12
INC0002450,Slow database query performance on reporting database,Database,Medium,2025-07-12
INC0002770,Database connection pool exhausted for Oracle,Database,High,2025-07-12
INC0002154,Unauthorized access attempt to admin portal - security breach,Security,Medium,2025-07-12
INC0002100,Cannot connect to SQL Server database server. null pointer,Database,High,2025-07-12
INC0001026,Unable to access firewall. Network timeout after 120 seconds,Network,Medium,2025-07-12
INC0001763,Application Zoom not working after software update,Software,High,2025-07-12
INC0004745,Database connection pool exhausted for Oracle,Database,Medium,2025-07-12
INC0000235,Database connection pool exhausted for Oracle,Database,High,2025-07-12
INC0004159,Account locked for admin portal. Security policy violation,Security,Medium,2025-07-12
INC0000394,Security alert: certificate expired on Active Directory,Security,Low,2025-07-12
INC0000816,DNS server connectivity issue - timeout,Network,Medium,2025-07-12
INC0001297,service keeps failing. Error: null pointer,Hardware,Medium,2025-07-12
INC0004940,Database query timeout on inventory DB database,Database,Medium,2025-07-12
INC0002073,Application Zoom not working after software update,Software,High,2025-07-12
INC0004263,Application Microsoft Office unresponsive after software update,Software,High,2025-07-12
INC0001004,Account locked for Active Directory. Security certificate expired,Security,Medium,2025-07-12
INC0002968,Slack software performance is keeps failing,Software,Critical,2025-07-12
INC0002841,Network outage affecting VPN,Network,Medium,2025-07-12
INC0004285,Database query timeout on Oracle database,Database,Low,2025-07-12
INC0002825,Database corruption in MySQL table,Database,Medium,2025-07-12
INC0003286,network outage affecting switch,Network,Critical,2025-07-12
INC0003148,Software error in Teams: access denied - high priority,Software,Medium,2025-07-12
INC0001740,Database corruption in inventory DB table,Database,Medium,2025-07-12
INC0003454,Permission denied accessing corporate email - security restriction,Security,High,2025-07-12
INC0004408,Cannot install Chrome browser application. Error: timeout,Software,Medium,2025-07-12
INC0003068,Cannot install Chrome browser application. Error: 0x80004005,Software,Low,2025-07-12
INC0004177,system unresponsive. Error: null pointer,Hardware,Low,2025-07-12
INC0004505,Database corruption in Oracle table,Database,High,2025-07-12
INC0002528,Slack software performance is keeps failing (affecting multiple users),Software,Medium,2025-07-12
INC0003473,Adobe Reader software crashes when saving files - high priority,Software,Medium,2025-07-12
INC0000280,Slow database query performance on SQL Server,Database,High,2025-07-12
INC0004276,DNS server connectivity issue - access denied,Network,Medium,2025-07-12
INC0002873,Application Chrome browser very slow after software update,Software,Low,2025-07-12
INC0004435,Database query timeout on SQL Server database,Database,Low,2025-07-12
INC0000999,Cannot reset password for user account. Authentication 404 - URGENT,Security,Medium,2025-07-12
INC0004112,"Need replacement scanner, current hardware very slow",Hardware,Low,2025-07-12
INC0003610,SQL Server database backup keeps failing. Error: access denied,Database,Medium,2025-07-12
INC0002328,server unresponsive. Error: timeout. Please help,Software,Medium,2025-07-12
INC0000851,VPN very slow when connecting to firewall,Network,Medium,2025-07-12
INC0004862,Physical issue with printer - not working,Hardware,Critical,2025-07-12
INC0000103,Software error in Teams: 0x80004005,Software,Low,2025-07-12
INC0001021,server very slow. Error: 500. Please help,Network,Low,2025-07-12
INC0003746,Network connection to VPN is not working,Network,Critical,2025-07-12
INC0002143,system keeps failing. Error: access denied,Software,Medium,2025-07-12
INC0000227,scanner not detected by system,Hardware,Medium,2025-07-12
INC0003805,Slow database query performance on reporting database,Database,High,2025-07-12
INC0001029,Security vulnerability detected in user account,Security,Low,2025-07-12
INC0003201,Unable to access switch. Network timeout after 300 seconds,Network,Low,2025-07-12
